"year","reef_code","transect_code","quadrat_distance","fronds_20m2","site_id"
2015,"BK","BK 122-25",5,64,"BK_21"
2015,"BK","BK 122-25",15,0,"BK_21"
2015,"BK","BK 122-25",25,6,"BK_21"
2015,"BK","BK 122-25",35,0,"BK_21"
2015,"BK","BK 122-25",45,2,"BK_21"
2015,"BK","BK 123-0",5,96,"BK_22"
2015,"BK","BK 123-0",15,51,"BK_22"
2015,"BK","BK 123-0",25,6,"BK_22"
2015,"BK","BK 123-0",35,84,"BK_22"
2015,"BK","BK 123-0",45,3,"BK_22"
2015,"BK","BK 123-25",5,103,"BK_22"
2015,"BK","BK 123-25",15,31,"BK_22"
2015,"BK","BK 123-25",25,19,"BK_22"
2015,"BK","BK 123-25",35,19,"BK_22"
2015,"BK","BK 123-25",45,73,"BK_22"
2015,"BK","BK 124-0",5,108,"BK_23"
2015,"BK","BK 124-0",15,54,"BK_23"
2015,"BK","BK 124-0",25,51,"BK_23"
2015,"BK","BK 124-0",35,155,"BK_23"
2015,"BK","BK 124-0",45,67,"BK_23"
2015,"BK","BK 124-25",5,62,"BK_23"
2015,"BK","BK 124-25",15,25,"BK_23"
2015,"BK","BK 124-25",25,7,"BK_23"
2015,"BK","BK 124-25",35,96,"BK_23"
2015,"BK","BK 124-25",45,14,"BK_23"
2015,"BK","BK 125-0",5,2,"BK_24"
2015,"BK","BK 125-0",15,57,"BK_24"
2015,"BK","BK 125-0",25,78,"BK_24"
2015,"BK","BK 125-0",35,35,"BK_24"
2015,"BK","BK 125-0",45,96,"BK_24"
2015,"BK","BK 125-25",5,66,"BK_24"
2015,"BK","BK 125-25",15,21,"BK_24"
2015,"BK","BK 125-25",25,3,"BK_24"
2015,"BK","BK 125-25",35,23,"BK_24"
2015,"BK","BK 125-25",45,40,"BK_24"
2015,"BK","BK 126-0",5,14,"BK_25"
2015,"BK","BK 126-0",15,0,"BK_25"
2015,"BK","BK 126-0",25,32,"BK_25"
2015,"BK","BK 126-0",35,56,"BK_25"
2015,"BK","BK 126-0",45,25,"BK_25"
2015,"BK","BK 126-25",5,27,"BK_25"
2015,"BK","BK 126-25",15,20,"BK_25"
2015,"BK","BK 126-25",25,6,"BK_25"
2015,"BK","BK 126-25",35,22,"BK_25"
2015,"BK","BK 126-25",45,6,"BK_25"
2015,"BK","BK 127-0",5,23,"BK_26"
2015,"BK","BK 127-0",15,22,"BK_26"
2015,"BK","BK 127-0",25,9,"BK_26"
2015,"BK","BK 127-0",35,8,"BK_26"
2015,"BK","BK 127-0",45,3,"BK_26"
2015,"BK","BK 127-25",5,28,"BK_26"
2015,"BK","BK 127-25",15,2,"BK_26"
2015,"BK","BK 127-25",25,2,"BK_26"
2015,"BK","BK 127-25",35,0,"BK_26"
2015,"BK","BK 127-25",45,0,"BK_26"
2015,"BK","BK 128-0",5,33,"BK_27"
2015,"BK","BK 128-0",15,29,"BK_27"
2015,"BK","BK 128-0",25,15,"BK_27"
2015,"BK","BK 128-0",35,57,"BK_27"
2015,"BK","BK 128-0",45,37,"BK_27"
2015,"BK","BK 128-25",5,67,"BK_27"
2015,"BK","BK 128-25",15,20,"BK_27"
2015,"BK","BK 128-25",25,11,"BK_27"
2015,"BK","BK 128-25",35,49,"BK_27"
2015,"BK","BK 128-25",45,31,"BK_27"
2015,"BK","BK 129-0",5,40,"BK_28"
2015,"BK","BK 129-0",15,0,"BK_28"
2015,"BK","BK 129-0",25,13,"BK_28"
2015,"BK","BK 129-0",35,0,"BK_28"
2015,"BK","BK 129-0",45,0,"BK_28"
2015,"BK","BK 129-25",5,2,"BK_28"
2015,"BK","BK 129-25",15,2,"BK_28"
2015,"BK","BK 129-25",25,0,"BK_28"
2015,"BK","BK 129-25",35,6,"BK_28"
2015,"BK","BK 129-25",45,0,"BK_28"
2015,"BK","BK 130-0",5,19,"BK_29"
2015,"BK","BK 130-0",15,17,"BK_29"
2015,"BK","BK 130-0",25,5,"BK_29"
2015,"BK","BK 130-0",35,15,"BK_29"
2015,"BK","BK 130-0",45,37,"BK_29"
2015,"BK","BK 130-25",5,0,"BK_29"
2015,"BK","BK 130-25",15,19,"BK_29"
2015,"BK","BK 130-25",25,45,"BK_29"
2015,"BK","BK 130-25",35,0,"BK_29"
2015,"BK","BK 130-25",45,2,"BK_29"
2015,"BK","BK 132-0",5,104,"BK_30"
2015,"BK","BK 132-0",15,78,"BK_30"
2015,"BK","BK 132-0",25,78,"BK_30"
2015,"BK","BK 132-0",35,57,"BK_30"
2015,"BK","BK 132-0",45,183,"BK_30"
2015,"BK","BK 132-25",5,35,"BK_30"
2015,"BK","BK 132-25",15,9,"BK_30"
2015,"BK","BK 132-25",25,80,"BK_30"
2015,"BK","BK 132-25",35,88,"BK_30"
2015,"BK","BK 132-25",45,148,"BK_30"
2015,"BK","BK 133-0",5,43,"BK_31"
2015,"BK","BK 133-0",15,38,"BK_31"
2015,"BK","BK 133-0",25,51,"BK_31"
2015,"BK","BK 133-0",35,49,"BK_31"
2015,"BK","BK 133-0",45,117,"BK_31"
2015,"BK","BK 133-25",5,159,"BK_31"
2015,"BK","BK 133-25",15,70,"BK_31"
2015,"BK","BK 133-25",25,59,"BK_31"
2015,"BK","BK 133-25",35,38,"BK_31"
2015,"BK","BK 133-25",45,144,"BK_31"
2015,"BK","BK 134-0",5,133,"BK_32"
2015,"BK","BK 134-0",15,56,"BK_32"
2015,"BK","BK 134-0",25,19,"BK_32"
2015,"BK","BK 134-0",35,57,"BK_32"
2015,"BK","BK 134-0",45,10,"BK_32"
2015,"BK","BK 134-25",5,50,"BK_32"
2015,"BK","BK 134-25",15,133,"BK_32"
2015,"BK","BK 134-25",25,19,"BK_32"
2015,"BK","BK 134-25",35,48,"BK_32"
2015,"BK","BK 134-25",45,3,"BK_32"
2015,"BK","BK 135-0",5,143,"BK_33"
2015,"BK","BK 135-0",15,7,"BK_33"
2015,"BK","BK 135-0",25,53,"BK_33"
2015,"BK","BK 135-0",35,54,"BK_33"
2015,"BK","BK 135-0",45,3,"BK_33"
2015,"BK","BK 135-25",5,16,"BK_33"
2015,"BK","BK 135-25",15,70,"BK_33"
2015,"BK","BK 135-25",25,35,"BK_33"
2015,"BK","BK 135-25",35,39,"BK_33"
2015,"BK","BK 135-25",45,105,"BK_33"
2015,"BK","BK 136-0",5,0,"BK_34"
2015,"BK","BK 136-0",15,33,"BK_34"
2015,"BK","BK 136-0",25,3,"BK_34"
2015,"BK","BK 136-0",35,9,"BK_34"
2015,"BK","BK 136-0",45,13,"BK_34"
2015,"BK","BK 136-25",5,34,"BK_34"
2015,"BK","BK 136-25",15,6,"BK_34"
2015,"BK","BK 136-25",25,2,"BK_34"
2015,"BK","BK 136-25",35,2,"BK_34"
2015,"BK","BK 136-25",45,6,"BK_34"
2015,"BK","BK 137-0",5,23,"BK_35"
2015,"BK","BK 137-0",15,2,"BK_35"
2015,"BK","BK 137-0",25,43,"BK_35"
2015,"BK","BK 137-0",35,0,"BK_35"
2015,"BK","BK 137-0",45,30,"BK_35"
2015,"BK","BK 137-25",5,2,"BK_35"
2015,"BK","BK 137-25",15,9,"BK_35"
2015,"BK","BK 137-25",25,27,"BK_35"
2015,"BK","BK 137-25",35,86,"BK_35"
2015,"BK","BK 137-25",45,55,"BK_35"
2015,"BK","BK 138-0",5,28,"BK_36"
2015,"BK","BK 138-0",15,32,"BK_36"
2015,"BK","BK 138-0",25,17,"BK_36"
2015,"BK","BK 138-0",35,76,"BK_36"
2015,"BK","BK 138-0",45,36,"BK_36"
2015,"BK","BK 138-25",5,9,"BK_36"
2015,"BK","BK 138-25",15,110,"BK_36"
2015,"BK","BK 138-25",25,10,"BK_36"
2015,"BK","BK 138-25",35,24,"BK_36"
2015,"BK","BK 138-25",45,38,"BK_36"
2015,"BK","BK 140-0",5,2,"BK_37"
2015,"BK","BK 140-0",15,2,"BK_37"
2015,"BK","BK 140-0",25,0,"BK_37"
2015,"BK","BK 140-0",35,0,"BK_37"
2015,"BK","BK 140-0",45,0,"BK_37"
2015,"BK","BK 140-25",5,105,"BK_37"
2015,"BK","BK 140-25",15,93,"BK_37"
2015,"BK","BK 140-25",25,34,"BK_37"
2015,"BK","BK 140-25",35,1,"BK_37"
2015,"BK","BK 140-25",45,6,"BK_37"
2015,"BK","BK 141-0",5,20,"BK_38"
2015,"BK","BK 141-0",15,18,"BK_38"
2015,"BK","BK 141-0",25,42,"BK_38"
2015,"BK","BK 141-0",35,47,"BK_38"
2015,"BK","BK 141-0",45,53,"BK_38"
2015,"BK","BK 141-25",5,39,"BK_38"
2015,"BK","BK 141-25",15,164,"BK_38"
2015,"BK","BK 141-25",25,17,"BK_38"
2015,"BK","BK 141-25",35,59,"BK_38"
2015,"BK","BK 141-25",45,89,"BK_38"
2015,"SMK","SMK 101-0",5,5,"SMK_1"
2015,"SMK","SMK 101-0",15,8,"SMK_1"
2015,"SMK","SMK 101-0",25,6,"SMK_1"
2015,"SMK","SMK 101-0",35,0,"SMK_1"
2015,"SMK","SMK 101-0",45,0,"SMK_1"
2015,"SMK","SMK 101-25",5,0,"SMK_1"
2015,"SMK","SMK 101-25",15,0,"SMK_1"
2015,"SMK","SMK 101-25",25,0,"SMK_1"
2015,"SMK","SMK 101-25",35,0,"SMK_1"
2015,"SMK","SMK 101-25",45,0,"SMK_1"
2015,"SMK","SMK 102-0",5,96,"SMK_2"
2015,"SMK","SMK 102-0",15,73,"SMK_2"
2015,"SMK","SMK 102-0",25,61,"SMK_2"
2015,"SMK","SMK 102-0",35,70,"SMK_2"
2015,"SMK","SMK 102-0",45,80,"SMK_2"
2015,"SMK","SMK 102-25",5,109,"SMK_2"
2015,"SMK","SMK 102-25",15,98,"SMK_2"
2015,"SMK","SMK 102-25",25,48,"SMK_2"
2015,"SMK","SMK 102-25",35,43,"SMK_2"
2015,"SMK","SMK 102-25",45,21,"SMK_2"
2015,"SMK","SMK 103-0",5,69,"SMK_3"
2015,"SMK","SMK 103-0",15,141,"SMK_3"
2015,"SMK","SMK 103-0",25,27,"SMK_3"
2015,"SMK","SMK 103-0",35,36,"SMK_3"
2015,"SMK","SMK 103-0",45,21,"SMK_3"
2015,"SMK","SMK 103-25",5,7,"SMK_3"
2015,"SMK","SMK 103-25",15,38,"SMK_3"
2015,"SMK","SMK 103-25",25,101,"SMK_3"
2015,"SMK","SMK 103-25",35,41,"SMK_3"
2015,"SMK","SMK 103-25",45,84,"SMK_3"
2015,"SMK","SMK 104-0",5,0,"SMK_4"
2015,"SMK","SMK 104-0",15,8,"SMK_4"
2015,"SMK","SMK 104-0",25,0,"SMK_4"
2015,"SMK","SMK 104-0",35,1,"SMK_4"
2015,"SMK","SMK 104-0",45,22,"SMK_4"
2015,"SMK","SMK 104-25",5,0,"SMK_4"
2015,"SMK","SMK 104-25",15,0,"SMK_4"
2015,"SMK","SMK 104-25",25,2,"SMK_4"
2015,"SMK","SMK 104-25",35,3,"SMK_4"
2015,"SMK","SMK 104-25",45,7,"SMK_4"
2015,"SMK","SMK 105-0",5,138,"SMK_5"
2015,"SMK","SMK 105-0",15,12,"SMK_5"
2015,"SMK","SMK 105-0",25,0,"SMK_5"
2015,"SMK","SMK 105-0",35,14,"SMK_5"
2015,"SMK","SMK 105-0",45,13,"SMK_5"
2015,"SMK","SMK 105-25",5,12,"SMK_5"
2015,"SMK","SMK 105-25",15,23,"SMK_5"
2015,"SMK","SMK 105-25",25,19,"SMK_5"
2015,"SMK","SMK 105-25",35,3,"SMK_5"
2015,"SMK","SMK 105-25",45,12,"SMK_5"
2015,"SMK","SMK 106-0",5,226,"SMK_6"
2015,"SMK","SMK 106-0",15,134,"SMK_6"
2015,"SMK","SMK 106-0",25,79,"SMK_6"
2015,"SMK","SMK 106-0",35,83,"SMK_6"
2015,"SMK","SMK 106-0",45,15,"SMK_6"
2015,"SMK","SMK 106-25",5,68,"SMK_6"
2015,"SMK","SMK 106-25",15,84,"SMK_6"
2015,"SMK","SMK 106-25",25,83,"SMK_6"
2015,"SMK","SMK 106-25",35,84,"SMK_6"
2015,"SMK","SMK 106-25",45,90,"SMK_6"
2015,"SMK","SMK 107-0",5,117,"SMK_7"
2015,"SMK","SMK 107-0",15,79,"SMK_7"
2015,"SMK","SMK 107-0",25,55,"SMK_7"
2015,"SMK","SMK 107-0",35,52,"SMK_7"
2015,"SMK","SMK 107-0",45,45,"SMK_7"
2015,"SMK","SMK 107-25",5,47,"SMK_7"
2015,"SMK","SMK 107-25",15,55,"SMK_7"
2015,"SMK","SMK 107-25",25,47,"SMK_7"
2015,"SMK","SMK 107-25",35,95,"SMK_7"
2015,"SMK","SMK 107-25",45,84,"SMK_7"
2015,"SMK","SMK 108-0",5,137,"SMK_8"
2015,"SMK","SMK 108-0",15,90,"SMK_8"
2015,"SMK","SMK 108-0",25,45,"SMK_8"
2015,"SMK","SMK 108-0",35,101,"SMK_8"
2015,"SMK","SMK 108-0",45,169,"SMK_8"
2015,"SMK","SMK 108-25",5,194,"SMK_8"
2015,"SMK","SMK 108-25",15,134,"SMK_8"
2015,"SMK","SMK 108-25",25,99,"SMK_8"
2015,"SMK","SMK 108-25",35,182,"SMK_8"
2015,"SMK","SMK 108-25",45,95,"SMK_8"
2015,"SMK","SMK 109-0",5,93,"SMK_9"
2015,"SMK","SMK 109-0",15,224,"SMK_9"
2015,"SMK","SMK 109-0",25,81,"SMK_9"
2015,"SMK","SMK 109-0",35,46,"SMK_9"
2015,"SMK","SMK 109-0",45,88,"SMK_9"
2015,"SMK","SMK 109-25",5,107,"SMK_9"
2015,"SMK","SMK 109-25",15,208,"SMK_9"
2015,"SMK","SMK 109-25",25,100,"SMK_9"
2015,"SMK","SMK 109-25",35,53,"SMK_9"
2015,"SMK","SMK 109-25",45,45,"SMK_9"
2015,"SMK","SMK 110-0",5,13,"SMK_10"
2015,"SMK","SMK 110-0",15,0,"SMK_10"
2015,"SMK","SMK 110-0",25,0,"SMK_10"
2015,"SMK","SMK 110-0",35,0,"SMK_10"
2015,"SMK","SMK 110-0",45,0,"SMK_10"
2015,"SMK","SMK 110-25",5,19,"SMK_10"
2015,"SMK","SMK 110-25",15,6,"SMK_10"
2015,"SMK","SMK 110-25",25,16,"SMK_10"
2015,"SMK","SMK 110-25",35,6,"SMK_10"
2015,"SMK","SMK 110-25",45,3,"SMK_10"
2015,"SMK","SMK 111-0",5,69,"SMK_11"
2015,"SMK","SMK 111-0",15,82,"SMK_11"
2015,"SMK","SMK 111-0",25,119,"SMK_11"
2015,"SMK","SMK 111-0",35,74,"SMK_11"
2015,"SMK","SMK 111-0",45,93,"SMK_11"
2015,"SMK","SMK 111-25",5,86,"SMK_11"
2015,"SMK","SMK 111-25",15,128,"SMK_11"
2015,"SMK","SMK 111-25",25,45,"SMK_11"
2015,"SMK","SMK 111-25",35,126,"SMK_11"
2015,"SMK","SMK 111-25",45,137,"SMK_11"
2015,"SMK","SMK 112-0",5,6,"SMK_12"
2015,"SMK","SMK 112-0",15,51,"SMK_12"
2015,"SMK","SMK 112-0",25,12,"SMK_12"
2015,"SMK","SMK 112-0",35,13,"SMK_12"
2015,"SMK","SMK 112-0",45,0,"SMK_12"
2015,"SMK","SMK 112-25",5,0,"SMK_12"
2015,"SMK","SMK 112-25",15,9,"SMK_12"
2015,"SMK","SMK 112-25",25,14,"SMK_12"
2015,"SMK","SMK 112-25",35,34,"SMK_12"
2015,"SMK","SMK 112-25",45,2,"SMK_12"
2015,"SMK","SMK 113-0",5,137,"SMK_13"
2015,"SMK","SMK 113-0",15,182,"SMK_13"
2015,"SMK","SMK 113-0",25,152,"SMK_13"
2015,"SMK","SMK 113-0",35,81,"SMK_13"
2015,"SMK","SMK 113-0",45,67,"SMK_13"
2015,"SMK","SMK 113-25",5,77,"SMK_13"
2015,"SMK","SMK 113-25",15,87,"SMK_13"
2015,"SMK","SMK 113-25",25,84,"SMK_13"
2015,"SMK","SMK 113-25",35,39,"SMK_13"
2015,"SMK","SMK 113-25",45,17,"SMK_13"
2015,"SMK","SMK 114-0",5,57,"SMK_14"
2015,"SMK","SMK 114-0",15,95,"SMK_14"
2015,"SMK","SMK 114-0",25,97,"SMK_14"
2015,"SMK","SMK 114-0",35,58,"SMK_14"
2015,"SMK","SMK 114-0",45,51,"SMK_14"
2015,"SMK","SMK 114-25",5,155,"SMK_14"
2015,"SMK","SMK 114-25",15,72,"SMK_14"
2015,"SMK","SMK 114-25",25,198,"SMK_14"
2015,"SMK","SMK 114-25",35,85,"SMK_14"
2015,"SMK","SMK 114-25",45,11,"SMK_14"
2015,"SMK","SMK 115-0",5,64,"SMK_15"
2015,"SMK","SMK 115-0",15,3,"SMK_15"
2015,"SMK","SMK 115-0",25,92,"SMK_15"
2015,"SMK","SMK 115-0",35,41,"SMK_15"
2015,"SMK","SMK 115-0",45,12,"SMK_15"
2015,"SMK","SMK 115-25",5,65,"SMK_15"
2015,"SMK","SMK 115-25",15,86,"SMK_15"
2015,"SMK","SMK 115-25",25,23,"SMK_15"
2015,"SMK","SMK 115-25",35,0,"SMK_15"
2015,"SMK","SMK 115-25",45,11,"SMK_15"
2015,"SMK","SMK 116-0",5,3,"SMK_16"
2015,"SMK","SMK 116-0",15,3,"SMK_16"
2015,"SMK","SMK 116-0",25,2,"SMK_16"
2015,"SMK","SMK 116-0",35,0,"SMK_16"
2015,"SMK","SMK 116-0",45,0,"SMK_16"
2015,"SMK","SMK 116-25",5,0,"SMK_16"
2015,"SMK","SMK 116-25",15,0,"SMK_16"
2015,"SMK","SMK 116-25",25,0,"SMK_16"
2015,"SMK","SMK 116-25",35,0,"SMK_16"
2015,"SMK","SMK 116-25",45,0,"SMK_16"
2015,"SMK","SMK 117-0",5,0,"SMK_17"
2015,"SMK","SMK 117-0",15,13,"SMK_17"
2015,"SMK","SMK 117-0",25,21,"SMK_17"
2015,"SMK","SMK 117-0",35,45,"SMK_17"
2015,"SMK","SMK 117-0",45,43,"SMK_17"
2015,"SMK","SMK 117-25",5,15,"SMK_17"
2015,"SMK","SMK 117-25",15,32,"SMK_17"
2015,"SMK","SMK 117-25",25,64,"SMK_17"
2015,"SMK","SMK 117-25",35,54,"SMK_17"
2015,"SMK","SMK 117-25",45,146,"SMK_17"
2015,"SMK","SMK 118-0",5,11,"SMK_18"
2015,"SMK","SMK 118-0",15,83,"SMK_18"
2015,"SMK","SMK 118-0",25,31,"SMK_18"
2015,"SMK","SMK 118-0",35,52,"SMK_18"
2015,"SMK","SMK 118-0",45,57,"SMK_18"
2015,"SMK","SMK 118-25",5,115,"SMK_18"
2015,"SMK","SMK 118-25",15,223,"SMK_18"
2015,"SMK","SMK 118-25",25,34,"SMK_18"
2015,"SMK","SMK 118-25",35,57,"SMK_18"
2015,"SMK","SMK 118-25",45,87,"SMK_18"
2015,"SMK","SMK 119-0",5,62,"SMK_19"
2015,"SMK","SMK 119-0",15,167,"SMK_19"
2015,"SMK","SMK 119-0",25,0,"SMK_19"
2015,"SMK","SMK 119-0",35,101,"SMK_19"
2015,"SMK","SMK 119-0",45,19,"SMK_19"
2015,"SMK","SMK 119-25",5,55,"SMK_19"
2015,"SMK","SMK 119-25",15,101,"SMK_19"
2015,"SMK","SMK 119-25",25,130,"SMK_19"
2015,"SMK","SMK 119-25",35,84,"SMK_19"
2015,"SMK","SMK 119-25",45,45,"SMK_19"
2015,"SMK","SMK 120-0",5,0,"SMK_20"
2015,"SMK","SMK 120-0",15,0,"SMK_20"
2015,"SMK","SMK 120-0",25,174,"SMK_20"
2015,"SMK","SMK 120-0",35,2,"SMK_20"
2015,"SMK","SMK 120-0",45,9,"SMK_20"
2015,"SMK","SMK 120-25",5,6,"SMK_20"
2015,"SMK","SMK 120-25",15,9,"SMK_20"
2015,"SMK","SMK 120-25",25,149,"SMK_20"
2015,"SMK","SMK 120-25",35,45,"SMK_20"
2015,"SMK","SMK 120-25",45,29,"SMK_20"
2015,"SMK","SMK 121-0",5,165,"SMK_21"
2015,"SMK","SMK 121-0",15,7,"SMK_21"
2015,"SMK","SMK 121-0",25,0,"SMK_21"
2015,"SMK","SMK 121-0",35,58,"SMK_21"
2015,"SMK","SMK 121-0",45,39,"SMK_21"
2015,"SMK","SMK 121-25",5,3,"SMK_21"
2015,"SMK","SMK 121-25",15,0,"SMK_21"
2015,"SMK","SMK 121-25",25,25,"SMK_21"
2015,"SMK","SMK 121-25",35,34,"SMK_21"
2015,"SMK","SMK 121-25",45,31,"SMK_21"
2015,"SMK","SMK 122-0",5,6,"SMK_22"
2015,"SMK","SMK 122-0",15,0,"SMK_22"
2015,"SMK","SMK 122-0",25,30,"SMK_22"
2015,"SMK","SMK 122-0",35,2,"SMK_22"
2015,"SMK","SMK 122-0",45,2,"SMK_22"
2015,"SMK","SMK 122-25",5,8,"SMK_22"
2015,"SMK","SMK 122-25",15,18,"SMK_22"
2015,"SMK","SMK 122-25",25,19,"SMK_22"
2015,"SMK","SMK 122-25",35,0,"SMK_22"
2015,"SMK","SMK 122-25",45,44,"SMK_22"
2015,"SMK","SMK 123-0",5,0,"SMK_23"
2015,"SMK","SMK 123-0",15,0,"SMK_23"
2015,"SMK","SMK 123-0",25,36,"SMK_23"
2015,"SMK","SMK 123-0",35,20,"SMK_23"
2015,"SMK","SMK 123-0",45,31,"SMK_23"
2015,"SMK","SMK 123-25",5,10,"SMK_23"
2015,"SMK","SMK 123-25",15,3,"SMK_23"
2015,"SMK","SMK 123-25",25,113,"SMK_23"
2015,"SMK","SMK 123-25",35,72,"SMK_23"
2015,"SMK","SMK 123-25",45,136,"SMK_23"
2015,"SMK","SMK 124-0",5,135,"SMK_24"
2015,"SMK","SMK 124-0",15,167,"SMK_24"
2015,"SMK","SMK 124-0",25,33,"SMK_24"
2015,"SMK","SMK 124-0",35,0,"SMK_24"
2015,"SMK","SMK 124-0",45,38,"SMK_24"
2015,"SMK","SMK 124-25",5,136,"SMK_24"
2015,"SMK","SMK 124-25",15,64,"SMK_24"
2015,"SMK","SMK 124-25",25,33,"SMK_24"
2015,"SMK","SMK 124-25",35,78,"SMK_24"
2015,"SMK","SMK 124-25",45,3,"SMK_24"
2015,"SMK","SMK 125-0",5,128,"SMK_25"
2015,"SMK","SMK 125-0",15,36,"SMK_25"
2015,"SMK","SMK 125-0",25,23,"SMK_25"
2015,"SMK","SMK 125-0",35,3,"SMK_25"
2015,"SMK","SMK 125-0",45,3,"SMK_25"
2015,"SMK","SMK 125-25",5,16,"SMK_25"
2015,"SMK","SMK 125-25",15,70,"SMK_25"
2015,"SMK","SMK 125-25",25,123,"SMK_25"
2015,"SMK","SMK 125-25",35,48,"SMK_25"
2015,"SMK","SMK 125-25",45,24,"SMK_25"
2015,"SMK","SMK 126-0",5,215,"SMK_26"
2015,"SMK","SMK 126-0",15,0,"SMK_26"
2015,"SMK","SMK 126-0",25,55,"SMK_26"
2015,"SMK","SMK 126-0",35,26,"SMK_26"
2015,"SMK","SMK 126-0",45,73,"SMK_26"
2015,"SMK","SMK 126-25",5,62,"SMK_26"
2015,"SMK","SMK 126-25",15,83,"SMK_26"
2015,"SMK","SMK 126-25",25,18,"SMK_26"
2015,"SMK","SMK 126-25",35,81,"SMK_26"
2015,"SMK","SMK 126-25",45,26,"SMK_26"
2015,"SMK","SMK 127-0",5,38,"SMK_27"
2015,"SMK","SMK 127-0",15,193,"SMK_27"
2015,"SMK","SMK 127-0",25,2,"SMK_27"
2015,"SMK","SMK 127-0",35,6,"SMK_27"
2015,"SMK","SMK 127-0",45,67,"SMK_27"
2015,"SMK","SMK 127-25",5,0,"SMK_27"
2015,"SMK","SMK 127-25",15,5,"SMK_27"
2015,"SMK","SMK 127-25",25,29,"SMK_27"
2015,"SMK","SMK 127-25",35,110,"SMK_27"
2015,"SMK","SMK 127-25",45,25,"SMK_27"
2015,"SMK","SMK 128-0",5,18,"SMK_28"
2015,"SMK","SMK 128-0",15,31,"SMK_28"
2015,"SMK","SMK 128-0",25,1,"SMK_28"
2015,"SMK","SMK 128-0",35,43,"SMK_28"
2015,"SMK","SMK 128-0",45,66,"SMK_28"
2015,"SMK","SMK 128-25",5,6,"SMK_28"
2015,"SMK","SMK 128-25",15,2,"SMK_28"
2015,"SMK","SMK 128-25",25,6,"SMK_28"
2015,"SMK","SMK 128-25",35,11,"SMK_28"
2015,"SMK","SMK 128-25",45,11,"SMK_28"
2015,"SMK","SMK 129-0",5,0,"SMK_29"
2015,"SMK","SMK 129-0",15,13,"SMK_29"
2015,"SMK","SMK 129-0",25,57,"SMK_29"
2015,"SMK","SMK 129-0",35,0,"SMK_29"
2015,"SMK","SMK 129-0",45,20,"SMK_29"
2015,"SMK","SMK 129-25",5,10,"SMK_29"
2015,"SMK","SMK 129-25",15,34,"SMK_29"
2015,"SMK","SMK 129-25",25,2,"SMK_29"
2015,"SMK","SMK 129-25",35,3,"SMK_29"
2015,"SMK","SMK 129-25",45,0,"SMK_29"
2015,"SMK","SMK 130-0",5,4,"SMK_30"
2015,"SMK","SMK 130-0",15,5,"SMK_30"
2015,"SMK","SMK 130-0",25,0,"SMK_30"
2015,"SMK","SMK 130-0",35,12,"SMK_30"
2015,"SMK","SMK 130-0",45,2,"SMK_30"
2015,"SMK","SMK 130-25",5,5,"SMK_30"
2015,"SMK","SMK 130-25",15,0,"SMK_30"
2015,"SMK","SMK 130-25",25,36,"SMK_30"
2015,"SMK","SMK 130-25",35,10,"SMK_30"
2015,"SMK","SMK 130-25",45,0,"SMK_30"
2015,"SMK","SMK 131-0",5,12,"SMK_31"
2015,"SMK","SMK 131-0",15,6,"SMK_31"
2015,"SMK","SMK 131-0",25,53,"SMK_31"
2015,"SMK","SMK 131-0",35,2,"SMK_31"
2015,"SMK","SMK 131-0",45,17,"SMK_31"
2015,"SMK","SMK 131-25",5,6,"SMK_31"
2015,"SMK","SMK 131-25",15,108,"SMK_31"
2015,"SMK","SMK 131-25",25,196,"SMK_31"
2015,"SMK","SMK 131-25",35,0,"SMK_31"
2015,"SMK","SMK 131-25",45,32,"SMK_31"
2015,"SMK","SMK 132-0",5,22,"SMK_32"
2015,"SMK","SMK 132-0",15,0,"SMK_32"
2015,"SMK","SMK 132-0",25,17,"SMK_32"
2015,"SMK","SMK 132-0",35,11,"SMK_32"
2015,"SMK","SMK 132-0",45,1,"SMK_32"
2015,"SMK","SMK 132-25",5,33,"SMK_32"
2015,"SMK","SMK 132-25",15,20,"SMK_32"
2015,"SMK","SMK 132-25",25,6,"SMK_32"
2015,"SMK","SMK 132-25",35,53,"SMK_32"
2015,"SMK","SMK 132-25",45,32,"SMK_32"
2015,"SMK","SMK 133-0",5,97,"SMK_33"
2015,"SMK","SMK 133-0",15,193,"SMK_33"
2015,"SMK","SMK 133-0",25,50,"SMK_33"
2015,"SMK","SMK 133-0",35,14,"SMK_33"
2015,"SMK","SMK 133-0",45,16,"SMK_33"
2015,"SMK","SMK 133-25",5,3,"SMK_33"
2015,"SMK","SMK 133-25",15,18,"SMK_33"
2015,"SMK","SMK 133-25",25,49,"SMK_33"
2015,"SMK","SMK 133-25",35,4,"SMK_33"
2015,"SMK","SMK 133-25",45,2,"SMK_33"
2015,"SMK","SMK 134-0",5,25,"SMK_34"
2015,"SMK","SMK 134-0",15,2,"SMK_34"
2015,"SMK","SMK 134-0",25,45,"SMK_34"
2015,"SMK","SMK 134-0",35,4,"SMK_34"
2015,"SMK","SMK 134-0",45,83,"SMK_34"
2015,"SMK","SMK 134-25",5,181,"SMK_34"
2015,"SMK","SMK 134-25",15,8,"SMK_34"
2015,"SMK","SMK 134-25",25,3,"SMK_34"
2015,"SMK","SMK 134-25",35,25,"SMK_34"
2015,"SMK","SMK 134-25",45,0,"SMK_34"
2015,"SMK","SMK 135-0",5,18,"SMK_35"
2015,"SMK","SMK 135-0",15,32,"SMK_35"
